deploy|/dɪˈplɔɪ/|部署|v
thick provision|/θɪk prəˈvɪʒn/|厚配置|n
overcommit|/ˌəʊvəˈkɒmɪt/|超分|v
storage pool|/ˈstɔːrɪdʒ puːl/|存储池|n
datastore|/ˈdeɪtəstɔː/|数据存储|n
VMDK|/ˌviː em diː ˈkeɪ/|虚拟磁盘文件|acr
VHD|/ˌviː eɪtʃ ˈdiː/|虚拟硬盘|acr
snapshot chain|/ˈsnæpʃɒt tʃeɪn/|快照链|n
delta disk|/ˈdeltə dɪsk/|增量盘|n
linked clone|/lɪŋkt kləʊn/|链接克隆|n
full clone|/fʊl kləʊn/|完整克隆|n
template VM|/ˈtemplɪt ˌviː ˈem/|虚拟机模板|n
instant clone|/ˈɪnstənt kləʊn/|即时克隆|n
vMotion|/viː ˈməʊʃn/|在线迁移|n
storage vMotion|/ˈstɔːrɪdʒ viː ˈməʊʃn/|存储在线迁移|n
HA cluster|/eɪtʃ eɪ ˈklʌstə/|高可用集群|n
DRS|/ˌdiː ɑːr ˈes/|动态资源调度|acr
affinity|/əˈfɪnəti/|亲和性|n
anti-affinity|/ˈænti əˈfɪnəti/|反亲和性|n
resource pool|/rɪˈsɔːs puːl/|资源池|n
reservation|/ˌrezəˈveɪʃn/|资源预留|n
limit|/ˈlɪmɪt/|资源上限|n
shares|/ʃeəz/|资源份额|n
ballooning|/bəˈluːnɪŋ/|内存回收|n
swap file|/swɒp faɪl/|交换文件|n
CPU ready|/ˌsiː piː ˈjuː ˈredi/|处理器等待|n
co-stop|/kəʊ stɒp/|共同停顿|n
NUMA|/ˈnjuːmə/|内存亲和架构|acr
vCPU|/viː ˌsiː piː ˈjuː/|虚拟处理器|n
vRAM|/ˈviːræm/|虚拟内存|n
guest OS|/ɡest əʊ ˈes/|客户机系统|n
host OS|/həʊst əʊ ˈes/|宿主机系统|n
tools agent|/tuːlz ˈeɪdʒənt/|虚拟化工具代理|n
guest customization|/ɡest ˌkʌstəmaɪˈzeɪʃn/|客户机定制|n
sysprep|/ˈsɪsprep/|系统封装|n
SID duplication|/sɪd ˌdjuːplɪˈkeɪʃn/|安全标识重复|n
IP conflict|/aɪ ˈpiː ˈkɒnflɪkt/|地址冲突|n
duplicate MAC|/ˈdjuːplɪkət mæk/|网卡地址重复|n
promiscuous mode|/prəˈmɪskjuəs məʊd/|混杂模式|n
forged transmit|/fɔːdʒd trænzˈmɪt/|伪造发送|n
MAC change|/mæk tʃeɪndʒ/|网卡地址更改|n
port group|/pɔːt ɡruːp/|端口组|n
virtual switch|/ˈvɜːtʃuəl swɪtʃ/|虚拟交换机|n
uplink NIC|/ˈʌplɪŋk nɪk/|上联网卡|n
NIC teaming|/nɪk ˈtiːmɪŋ/|网卡绑定|n
LACP|/lækp/|链路聚合|acr
load balance|/ləʊd ˈbæləns/|负载分担|n
failover order|/ˈfeɪləʊvə ˈɔːdə/|故障切换顺序|n
beacon probing|/ˈbiːkən ˈprəʊbɪŋ/|信标探测|n
network isolation|/ˈnetwɜːk ˌaɪsəˈleɪʃn/|网络隔离|n
microsegmentation|/ˈmaɪkrəʊˌseɡmənˈteɪʃn/|微分段|n
distributed firewall|/dɪˈstrɪbjuːtɪd ˈfaɪəwɔːl/|分布式防火墙|n
east-west traffic|/iːst west ˈtræfɪk/|东西向流量|n
north-south traffic|/nɔːθ saʊθ ˈtræfɪk/|南北向流量|n
hairpin|/ˈheəpɪn/|回流转发|n
anycast|/ˈenikɑːst/|任播|n
unicast|/ˈjuːnɪkɑːst/|单播|n
multicast|/ˈmʌltikɑːst/|组播|n
broadcast|/ˈbrɔːdkɑːst/|广播|n
IGMP|/ˌaɪ dʒiː em ˈpiː/|组播管理协议|acr
protocol independent multicast|/ˈprəʊtəkɒl ˌɪndɪˈpendənt ˈmʌltikɑːst/|协议无关组播|n
mDNS|/ˌem diː en ˈes/|组播域名|acr
LLMNR|/ˌel el em en ˈɑː/|本地链路名称解析|acr
NetBIOS|/net ˈbaɪɒs/|网上基本输入输出|n
WINS|/wɪnz/|Windows名称服务|acr
name resolution|/neɪm ˌrezəˈluːʃn/|名称解析|n
split-brain DNS|/splɪt breɪn ˌdiː en ˈes/|脑裂域名|n
conditional forwarder|/kənˈdɪʃənl ˈfɔːwədə/|条件转发|n
stub zone|/stʌb zəʊn/|存根区域|n
secondary zone|/ˈsekəndri zəʊn/|辅助区域|n
primary zone|/ˈpraɪməri zəʊn/|主要区域|n
AD-integrated zone|/eɪ ˈdiː ˈɪntɪɡreɪtɪd zəʊn/|目录集成区域|n
scavenging|/ˈskævɪndʒɪŋ/|过期记录清理|n
aging|/ˈeɪdʒɪŋ/|记录老化|n
dynamic update|/daɪˈnæmɪk ˌʌpˈdeɪt/|动态更新|n
secure update|/sɪˈkjʊə ˌʌpˈdeɪt/|安全更新|n
zone transfer|/zəʊn ˈtrænsfɜː/|区域传送|n
AXFR|/ˌeɪ eks ef ˈɑː/|全量区域传送|acr
IXFR|/ˌaɪ eks ef ˈɑː/|增量区域传送|acr
DNS notify|/ˌdiː en ˈes ˈnəʊtɪfaɪ/|区域变更通知|n
TSIG|/ˈtiːsɪɡ/|事务签名|acr
DNSSEC|/ˈdɪnsek/|域名安全扩展|acr
RRSIG|/ˌɑːr ɑːr sɪɡ/|资源记录签名|acr
DS record|/diː es ˈrekɔːd/|委托签名记录|n
glue record|/ɡluː ˈrekɔːd/|粘合记录|n
root hints|/ruːt hɪnts/|根提示|n
forwarder|/ˈfɔːwədə/|转发器|n
recursion|/rɪˈkɜːʃn/|递归查询|n
iterative query|/ˈɪtərətɪv ˈkwɪəri/|迭代查询|n
cache poisoning|/kæʃ ˈpɔɪznɪŋ/|缓存投毒|n
DNS tunneling|/ˌdiː en ˈes ˈtʌnlɪŋ/|域名隧道|n
DoH|/dɒ/|加密域名查询|acr
DoT|/dɒt/|加密域名传输|acr
split DNS|/splɪt ˌdiː en ˈes/|内外域名分离|n
internal zone|/ɪnˈtɜːnl zəʊn/|内网区域|n
external zone|/ɪkˈstɜːnl zəʊn/|外网区域|n
reverse zone|/rɪˈvɜːs zəʊn/|反向区域|n
PTR|/ˌpiː tiː ˈɑː/|反向解析记录|acr
SOA|/ˌes əʊ ˈeɪ/|起始授权记录|acr
NS record|/en es ˈrekɔːd/|域名服务器记录|n
TXT record|/tekst ˈrekɔːd/|文本记录|n
SPF|/ˌes piː ˈef/|发件人策略|acr
DKIM|/ˈdiːkɪm/|邮件签名|acr
DMARC|/ˈdiːmɑːk/|邮件认证报告|acr
MX failover|/em eks ˈfeɪləʊvə/|邮件交换切换|n
smarthost|/ˈsmɑːthəʊst/|智能中继|n
relay|/ˈriːleɪ/|邮件中继|n
open relay|/ˈəʊpən ˈriːleɪ/|开放中继|n
spam score|/spæm skɔː/|垃圾评分|n
quarantine mailbox|/ˈkwɒrəntiːn ˈmeɪlbɒks/|隔离邮箱|n
NDR|/ˌen diː ˈɑː/|未送达报告|acr
DSN|/ˌdiː es ˈen/|投递状态通知|acr
mailbox database|/ˈmeɪlbɒks ˈdeɪtəbeɪs/|邮箱数据库|n
mailbox quota|/ˈmeɪlbɒks ˈkwəʊtə/|邮箱配额|n
archive mailbox|/ˈɑːkaɪv ˈmeɪlbɒks/|归档邮箱|n
litigation hold|/ˌlɪtɪˈɡeɪʃn həʊld/|诉讼保留|n
in-place hold|/ɪn pleɪs həʊld/|就地保留|n
eDiscovery|/iː dɪsˈkʌvəri/|电子取证|n
journaling|/ˈdʒɜːnəlɪŋ/|邮件日志|n
transport rule|/ˈtrænspɔːt ruːl/|传输规则|n
mail flow|/meɪl fləʊ/|邮件流|n
connector|/kəˈnektə/|连接器|n
send connector|/send kəˈnektə/|发送连接器|n
receive connector|/rɪˈsiːv kəˈnektə/|接收连接器|n
accepted domain|/əkˈseptɪd dəˈmeɪn/|接受域名|n
authoritative domain|/ɔːˈθɒrətətɪv dəˈmeɪn/|权威域名|n
internal relay domain|/ɪnˈtɜːnl ˈriːleɪ dəˈmeɪn/|内部中继域名|n
autodiscover|/ˌɔːtəʊdɪsˈkʌvə/|自动发现|n
Outlook profile|/ˈaʊtlʊk ˈprəʊfaɪl/|邮件配置文件|n
OST|/ˌəʊ es ˈtiː/|脱机数据文件|acr
PST|/ˌpiː es ˈtiː/|个人存储文件|acr
cached mode|/kæʃt məʊd/|缓存模式|n
online mode|/ˈɒnlaɪn məʊd/|在线模式|n
mailbox move|/ˈmeɪlbɒks muːv/|邮箱迁移|n
hybrid mail|/ˈhaɪbrɪd meɪl/|混合邮件|n
exchange|/ɪksˈtʃeɪndʒ/|邮件系统|n
calendar free-busy|/ˈkælɪndə friː ˈbɪzi/|忙闲状态|n
